genre,genre_id
"Science Fiction, Fiction, Science Fiction Fantasy, Space, Classics, Fantasy, Adventure",3003
"Fiction, Swedish Literature, Humor, Sweden, Scandinavian Literature, Contemporary, Music",3004
"Romance, Fiction, Historical Fiction, War, Historical, Chick Lit, Historical Romance",3005
"Nonfiction, Psychology, Science, Medicine, Neuroscience, Medical, Short Stories",3006
"Fiction, Historical Fiction, Magical Realism, Historical, Literary Fiction, Novels, Book Club",3007
"Fiction, Poetry, Short Stories, Classics, American, Literature, Novels",3008
"Christian, Nonfiction, Religion, Christianity, Faith, Theology, Spirituality",3009
"Fiction, Classics, Historical Fiction, War, German Literature, Holocaust, World War II",3010
"Fantasy, Young Adult, Historical Fiction, Fiction, Romance, Historical, Magic",3011
"Fantasy, Fiction, Humor, Comedy, Dragons, Science Fiction Fantasy, Audiobook",3012
"Fantasy, Fiction, Humor, Comedy, Science Fiction Fantasy, Audiobook, Science Fiction",3013
"Science Fiction, Young Adult, Fiction, Dystopia, Fantasy, Childrens, Adventure",3014
"Fantasy, Humor, Fiction, Comedy, Science Fiction Fantasy, Magic, Adventure",3015
"Plays, Classics, Drama, Fiction, German Literature, School, Theatre",3016
"Plays, Classics, Drama, German Literature, Fiction, School, Theatre",3017
"Historical Fiction, Young Adult, Fiction, Mystery, Historical, Romance, Teen",3018
"Nonfiction, Science, Psychology, Neuroscience, Medicine, Essays, Medical",3019
"Fantasy, Science Fiction, Fiction, Science Fiction Fantasy, Speculative Fiction, Time Travel, Mystery",3020
"Science Fiction, Fiction, Time Travel, Science Fiction Fantasy, Fantasy, Audiobook, Space Opera",3021
"Science Fiction, Fiction, Science Fiction Fantasy, Post Apocalyptic, Apocalyptic, Space Opera, Aliens",3022
"Science, Nonfiction, Physics, Philosophy, Spirituality, Religion, Metaphysics",3023
"Science Fiction, Fiction, Fantasy, Young Adult, Adventure, Thriller, Urban Fantasy",3024
"Mystery, Fiction, Crime, Mystery Thriller, Detective, Audiobook, Thriller",3025
"Mystery, Fiction, Crime, Mystery Thriller, Thriller, Audiobook, Detective",3026
"Science Fiction, Fiction, Time Travel, Fantasy, Historical Fiction, Audiobook, Alternate History",3027
"Horror, Fiction, Thriller, Mystery, Suspense, Mystery Thriller, Supernatural",3028
"Fiction, Science Fiction, Novels, Literature, American, Contemporary, Science Fiction Fantasy",3029
"Short Stories, Fiction, Classics, German Literature, Literature, Literary Fiction, Germany",3030
"Animals, Nonfiction, Dogs, Memoir, Biography, Biography Memoir, Adult",3031
"Dogs, Animals, Nonfiction, Memoir, Biography, Audiobook, Autobiography",3032
"Fantasy, Fairy Tales, Middle Grade, Young Adult, Romance, Magic, Childrens",3033
"Fiction, Young Adult, Childrens, Middle Grade, Mystery, Fantasy, Adventure",3034
"Fiction, Young Adult, Childrens, Middle Grade, Fantasy, Mystery, Adventure",3035
"Fiction, Young Adult, Fantasy, Childrens, Mystery, Middle Grade, Adventure",3036
"Italy, Italian Literature, Nonfiction, History, Memoir, Classics, Travel",3037
"History, Biography, Nonfiction, World War II, War, Germany, Biography Memoir",3038
"Christian Fiction, Romance, Historical Fiction, Christian, Fiction, Historical, Historical Romance",3039
"Fantasy, Fiction, Young Adult, Childrens, Middle Grade, Christian, Adventure",3040
"Fantasy, Fiction, Young Adult, Childrens, Christian, Adventure, Middle Grade",3041
"Christian Fiction, Fiction, Christian, Horror, Thriller, Mystery, Fantasy",3042
"Classics, Dystopia, Science Fiction, Fiction, Swedish Literature, Sweden, Scandinavian Literature",3043
"Classics, Fiction, Young Adult, Historical Fiction, Childrens, Romance, Historical",3044
"Mystery, Thriller, Fiction, Suspense, Crime, Mystery Thriller, Romantic Suspense",3045
"Horror, Fiction, Thriller, Suspense, Mystery, Fantasy, Mystery Thriller",3046
"Historical Fiction, Fiction, Young Adult, Civil War, Classics, Historical, School",3047
"Amish, Christian Fiction, Fiction, Christian, Amish Fiction, Romance, Historical Fiction",3048
"Amish, Christian Fiction, Fiction, Christian, Amish Fiction, Romance, Christian Romance",3049
"Fiction, Short Stories, Novels, Humor, Film, Poetry, Literature",3050
"Psychology, Nonfiction, Self Help, Personal Development, Productivity, Business, Science",3051
"Horror, Fiction, Thriller, Crime, Novels, Suspense, Short Stories",3052
"Poetry, Classics, India, Fiction, Indian Literature, Philosophy, Literature",3053
"Science Fiction, Fiction, Cyberpunk, Horror, Dystopia, Thriller, Hard Science Fiction",3054
"Mystery, Fiction, Romance, Mystery Thriller, Suspense, Humor, Cozy Mystery",3055
"Mystery, Fiction, Thriller, Mystery Thriller, Crime, Audiobook, Suspense",3056
"Horror, Vampires, Fantasy, Fiction, Paranormal, Science Fiction, Urban Fantasy",3057
"Short Stories, Fantasy, Fiction, Magical Realism, Horror, Anthologies, Speculative Fiction",3058
"Short Stories, Fantasy, Fiction, Horror, Magical Realism, Science Fiction, Anthologies",3059
"Fantasy, Forgotten Realms, Fiction, High Fantasy, Dungeons and Dragons, Epic Fantasy, Science Fiction Fantasy",3060
"Fantasy, Forgotten Realms, Fiction, High Fantasy, Dungeons and Dragons, Epic Fantasy, Adventure",3061
"Fiction, Fantasy, Humor, Horror, Religion, Paranormal, Supernatural",3062
"Science Fiction, Fiction, Evolution, Historical Fiction, Science Fiction Fantasy, Novels, Biology",3063
"Nonfiction, Biography, Memoir, Autobiography, Humor, Biography Memoir, LGBT",3064
"Business, Nonfiction, Management, Leadership, Biography, Entrepreneurship, Technology",3065
"Fiction, Humor, Classics, Short Stories, Italy",3066
"Polish Literature, Fiction, Classics, Poland, Novels, Literature, School",3067
"Nonfiction, Politics, History, Philosophy, Theory, Race, Psychology",3068
"Fiction, Thriller, Spanish Literature, Mystery, Classics, Drama, Novels",3069
"Horror, Thriller, Mystery, Fiction, Science Fiction, Mystery Thriller, Suspense",3070
"Historical Romance, Romance, Medieval, Historical, Medieval Romance, Historical Fiction, Fiction",3071
"Fiction, Italian Literature, Classics, Italy, Literature, Novels, 20th Century",3072
"Fiction, Young Adult, Contemporary, Poetry, Novels, Drama, Coming Of Age",3073
"Philosophy, Nonfiction, Science, Essays, Classics, Sociology, Religion",3074
"Poetry, Spirituality, Classics, Love, Romance, Nonfiction, Philosophy",3075
"Fiction, Spanish Literature, Novels, Spain, Drama",3076
"Nonfiction, Sociology, History, Economics, Philosophy, Politics, Science",3077
"Urban Fantasy, Vampires, Paranormal, Fantasy, Paranormal Romance, Romance, Magic",3078
"Poetry, Classics, Fiction, Literature, American, 19th Century, Feminism",3079
"Historical Fiction, Fiction, Historical, LGBT, Classics, Mythology, Greece",3080
"Historical Fiction, Fiction, Historical, LGBT, Classics, Queer, Mythology",3081
"Historical Fiction, Fiction, Historical, LGBT, Gay, Classics, Queer",3082
"Nonfiction, Spirituality, Self Help, Philosophy, Religion, Christian, Psychology",3083
"Philosophy, Nonfiction, Psychology, Sociology, Classics, History, Literature",3084
"Nonfiction, Psychology, Biography, Mental Health, Mental Illness, Classics, Memoir",3085
"Science Fiction, Short Stories, Fiction, Fantasy, Speculative Fiction, Anthologies, Science Fiction Fantasy",3086
"Fantasy, Fiction, Classics, Young Adult, Magic, High Fantasy, Dragons",3087
"Mystery, Fiction, Italy, Crime, Mystery Thriller, Detective, Thriller",3088
"History, Historical",3089
"Science Fiction, Thriller, Fiction, German Literature, Horror, Fantasy, Mystery",3090
"Fiction, Historical Fiction, Literary Fiction, Novels, Literature, Classics, Audiobook",3091
"Science Fiction, Fiction, Speculative Fiction, Dystopia, Science Fiction Fantasy, Fantasy, Audiobook",3092
"Fantasy, Dragonlance, Fiction, Dragons, High Fantasy, Epic Fantasy, Science Fiction Fantasy",3093
"Fantasy, Dragonlance, Fiction, High Fantasy, Epic Fantasy, Science Fiction Fantasy, Dragons",3094
"Vampires, Paranormal, Paranormal Romance, Romance, Fantasy, Urban Fantasy, Adult",3095
"Fantasy, Forgotten Realms, Fiction, Epic Fantasy, Science Fiction Fantasy, High Fantasy, Adventure",3096
"Fantasy, Fiction, High Fantasy, Epic Fantasy, Adult, Audiobook, Magic",3097
"Fantasy, Fiction, High Fantasy, Epic Fantasy, Adult, Magic, Audiobook",3098
"Fantasy, Fiction, Epic Fantasy, High Fantasy, Adult, Audiobook, Magic",3099
"Fantasy, Fiction, Polish Literature, High Fantasy, Audiobook, Adventure, Epic Fantasy",3100
"Fantasy, Fiction, Audiobook, High Fantasy, Polish Literature, Adventure, Magic",3101
"Science Fiction, Space Opera, Fiction, Hugo Awards, Science Fiction Fantasy, Fantasy, Audiobook",3102
"Fantasy, Fiction, LGBT, Queer, Romance, M M Romance, Science Fiction Fantasy",3103
"Fantasy, Fiction, Epic Fantasy, High Fantasy, Science Fiction Fantasy, Adventure, Adult",3104
"Fantasy, Fiction, Science Fiction, Steampunk, Horror, Urban Fantasy, New Weird",3105
"Fantasy, Young Adult, Fiction, Urban Fantasy, Steampunk, Childrens, Adventure",3106
"Fantasy, Fiction, Science Fiction, Steampunk, New Weird, Weird Fiction, Science Fiction Fantasy",3107
"Historical Fiction, Fantasy, Fiction, Arthurian, Historical, Mythology, Medieval",3108
"Historical Fiction, Fiction, Historical, Fantasy, Medieval, Adventure, War",3109
"Historical Fiction, Fiction, Historical, Fantasy, Medieval, Adventure, Audiobook",3110
"Historical Fiction, Fiction, Historical, Fantasy, Adventure, Medieval, War",3111
"Science Fiction, Fiction, Space Opera, Military Fiction, Military Science Fiction, Space, Audiobook",3112
"Fantasy, Fiction, Science Fiction, Science Fiction Fantasy, High Fantasy, Epic Fantasy, Adventure",3113
"Fiction, Fantasy, Philosophy, Romance, Novels, Spirituality, Magical Realism",3114
"Fiction, Horror, Gothic, Novels, Southern Gothic, Music, Contemporary",3115
"Crime, Mystery, Fiction, Scotland, Thriller, Detective, Mystery Thriller",3116
"Fiction, Contemporary, Music, Scotland, Novels, Thriller, Banks",3117
"Nonfiction, Memoir, Psychology, Mental Health, Biography, Mental Illness, Classics",3118
"Fantasy, Fiction, Classics, Childrens, German Literature, Young Adult, Middle Grade",3119
"Self Help, Psychology, Nonfiction, Personal Development, Spirituality, Philosophy, Business",3120
"Fiction, German Literature, Classics, Novels, Germany, Literature, Nobel Prize",3121
"Fiction, Young Adult, Realistic Fiction, Middle Grade, Childrens, School, Chapter Books",3122
"Fantasy, Fiction, Young Adult, Horror, Fairy Tales, Books About Books, Adventure",3123
"Picture Books, Graphic Novels, Childrens, Fantasy, Fiction, Art, Comics",3124
"Business, Nonfiction, Psychology, Leadership, Self Help, Communication, Design",3125
"Historical Fiction, Young Adult, Holocaust, Fiction, Historical, World War II, Middle Grade",3126
"Young Adult, Science Fiction, Fiction, Post Apocalyptic, Dystopia, Apocalyptic, Survival",3127
"Young Adult, Fiction, Middle Grade, Adventure, Realistic Fiction, Childrens, Juvenile",3128
"Fiction, Historical Fiction, Classics, British Literature, Literary Fiction, Audiobook, Humor",3129
"Fiction, Classics, Historical Fiction, British Literature, 20th Century, Novels, Literary Fiction",3130
"Historical Fiction, Fiction, Fantasy, Witches, Historical, Scotland, Young Adult",3131
"Business, Finance, Nonfiction, Self Help, Money, Personal Finance, Personal Development",3132
"Nonfiction, Essays, Memoir, History, School, Travel, Classics",3133
"Fiction, Historical Fiction, Spanish Literature, Historical, Classics, Italy, Literature",3134
"Fiction, Spanish Literature, Latin American, Latin American Literature, Literature, Classics, 20th Century",3135
"Fiction, German Literature, Classics, Germany, Literature, Nobel Prize, Novels",3136
"Fiction, German Literature, Germany, Classics, Literature, War, Novels",3137
"Fiction, German Literature, Germany, Classics, War, Novels, Literature",3138
"Fiction, Novels, Literature, Latin American, Latin American Literature, Romance, Classics",3139
"Fiction, Humor, Contemporary, Novels, British Literature, Literature, Comedy",3140
"Fiction, Classics, France, French Literature, Literature, Philosophy, Novels",3141
"Fiction, France, Classics, French Literature, Novels, Literature, 20th Century",3142
"Fiction, Mystery, Crime, Science Fiction, Thriller, Horror, Novels",3143
"Fiction, Science Fiction, Horror, Novels, Literature, Classics, British Literature",3144
"Fiction, Science Fiction, Novels, Dystopia, Thriller, Literature, British Literature",3145
"Fiction, Mystery, Crime, Thriller, British Literature, Literature, Dystopia",3146
"Fiction, Science Fiction, Dystopia, Novels, Literature, Thriller, Contemporary",3147
"Fiction, Travel, Literature, Classics, Novels, American, Adventure",3148
"Fiction, Humor, Russia, Novels, Contemporary, Literature, Literary Fiction",3149
"Science Fiction, Fiction, Classics, Science Fiction Fantasy, Space, Fantasy, Novels",3150
"Science Fiction, Fiction, Science Fiction Fantasy, Classics, Space, Novels, Fantasy",3151
"History, Nonfiction, Classics, Russia, Politics, Biography, Russian Literature",3152
"Fantasy, Historical Fiction, Westerns, Fiction, Historical, Historical Fantasy, Alternate History",3153
"Science Fiction, Fiction, Short Stories, Classics, Robots, Science Fiction Fantasy, Collections",3154
"Fiction, Psychology, Thriller, Novels, Classics, Contemporary, Philosophy",3155
"Fantasy, Young Adult, Fiction, Childrens, Adventure, Middle Grade, Science Fiction",3156
"Horror, Classics, Short Stories, Fiction, Gothic, Fantasy, Vampires",3157
"Fiction, Classics, Romance, Coming Of Age, American, Media Tie In, 20th Century",3158
"Nonfiction, True Crime, History, Crime, Biography, American History, Audiobook",3159
"Fiction, Young Adult, Contemporary, African American, Abuse, Adult Fiction, Adult",3160
"Fiction, France, Japan, Contemporary, French Literature, Novels, Roman",3161
"History, American History, Nonfiction, Politics, American, United States, The United States Of America",3162
"Poetry, Nature, Nonfiction, Classics, Spirituality, LGBT, Literature",3163
"Mystery, Fiction, Italy, Crime, Mystery Thriller, Audiobook, Detective",3164
"Fiction, Classics, Philosophy, Fantasy, Spirituality, Inspirational, Self Help",3165
"Historical Fiction, Fiction, Historical, American History, Novels, Adult, War",3166
"Historical Fiction, Fiction, Historical, American History, Adult, War, Drama",3167
"Fiction, Christian Fiction, Christian, Adult Fiction, Contemporary, Inspirational, Adult",3168
"Fiction, Christian Fiction, Humor, Contemporary, Religion, Inspirational, Faith",3169
"Fiction, Christmas, Christian Fiction, Christian, Adult Fiction, Inspirational, Holiday",3170
"Fiction, Christian Fiction, Christian, Adult Fiction, Inspirational, Contemporary, Novels",3171
"Urban Fantasy, Fantasy, Paranormal, Romance, Vampires, Werewolves, Paranormal Romance",3172
"Science Fiction, Fiction, Fantasy, Humor, Novels, Literature, Science Fiction Fantasy",3173
"Fantasy, Fiction, Mystery, Psychology, Novels, Mental Health, Mental Illness",3174
"Young Adult, Fiction, War, Dystopia, Australia, Adventure, Action",3175
"Young Adult, Fiction, Dystopia, War, Science Fiction, Adventure, Australia",3176
"Humor, Nonfiction, Audiobook, Comedy, Memoir, Biography, LGBT",3177
